stream,price_type,bar_type,ts_event_ns,ts_init_ns,open,high,low,close,volume,ts_event,ts_init
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711931100000000000,1711931100000000000,1.07967,1.07985,1.0796,1.07984,346.0,2024-04-01 00:25:00+00:00,2024-04-01 00:25:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711931100000000000,1711931100000000000,1.07965,1.07981,1.07958,1.07979,230.0,2024-04-01 00:25:00+00:00,2024-04-01 00:25:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711931400000000000,1711931400000000000,1.07984,1.07986,1.07971,1.07975,714.0,2024-04-01 00:30:00+00:00,2024-04-01 00:30:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711931400000000000,1711931400000000000,1.07982,1.07982,1.07968,1.07972,356.0,2024-04-01 00:30:00+00:00,2024-04-01 00:30:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711931700000000000,1711931700000000000,1.07974,1.07989,1.07959,1.0796,168.0,2024-04-01 00:35:00+00:00,2024-04-01 00:35:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711931700000000000,1711931700000000000,1.07971,1.07987,1.07957,1.07957,287.0,2024-04-01 00:35:00+00:00,2024-04-01 00:35:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711932000000000000,1711932000000000000,1.0796,1.0797,1.07952,1.07962,238.0,2024-04-01 00:40:00+00:00,2024-04-01 00:40:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711932000000000000,1711932000000000000,1.07958,1.07967,1.0795,1.07959,276.0,2024-04-01 00:40:00+00:00,2024-04-01 00:40:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711932300000000000,1711932300000000000,1.07964,1.07973,1.07945,1.07945,291.0,2024-04-01 00:45:00+00:00,2024-04-01 00:45:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711932300000000000,1711932300000000000,1.07963,1.07971,1.07942,1.07942,574.0,2024-04-01 00:45:00+00:00,2024-04-01 00:45:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711932600000000000,1711932600000000000,1.07945,1.07965,1.07944,1.07957,316.0,2024-04-01 00:50:00+00:00,2024-04-01 00:50:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711932600000000000,1711932600000000000,1.07941,1.07962,1.07941,1.07954,491.0,2024-04-01 00:50:00+00:00,2024-04-01 00:50:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711932900000000000,1711932900000000000,1.07958,1.07967,1.07925,1.07925,318.0,2024-04-01 00:55:00+00:00,2024-04-01 00:55:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711932900000000000,1711932900000000000,1.07954,1.07965,1.07922,1.07922,559.0,2024-04-01 00:55:00+00:00,2024-04-01 00:55:00+00:00
strategy_5min,ASK,EURUSD.FOREX_MS-5-MINUTE-ASK-INTERNAL,1711933200000000000,1711933200000000000,1.07924,1.07926,1.07904,1.07914,262.0,2024-04-01 01:00:00+00:00,2024-04-01 01:00:00+00:00
strategy_5min,BID,EURUSD.FOREX_MS-5-MINUTE-BID-INTERNAL,1711933200000000000,1711933200000000000,1.07922,1.07923,1.07901,1.07912,445.0,2024-04-01 01:00:00+00:00,2024-04-01 01:00:00+00:00
